"","Treatment","Concentration_uM","plate","Rep1_tot","Rep2_tot","OR","Rep1","Rep2","rep1_freq","rep2_freq","freq_ave","DMSO_ave","DMSO_sd","DMSO_Normed","Odorant","CAS"
"421","Control_1",1000,"2-13",140762,35133,"5_1",1387,759,0.00985351160114235,0.021603620527709,0.0157285660644257,0.0124537623835403,0.00383850929332004,1.26295697477041,"Control_1",NA
"422","Control_1",1000,"2-2",43,134901,"5_1",0,1266,0,0.00938465986167634,0.00469232993083817,0.0121672182788447,0.00456818028175464,0.385653468467546,"Control_1",NA
"423","Control_1",1000,"2-3",11967,1488,"5_1",253,0,0.0211414723823849,0,0.0105707361911924,0.0155341756835203,0.00981066880962254,0.680482595700691,"Control_1",NA
"424","Control_1",1000,"2-4",54784,128167,"5_1",478,722,0.00872517523364486,0.00563327533608495,0.00717922528486491,0.0237531402966289,0.0133914534474808,0.302243206380749,"Control_1",NA
"425","Control_1",1000,"2-5",85320,19698,"5_1",1267,119,0.0148499765588373,0.00604122245913291,0.0104455995089851,0.00971456178328614,0.0047284867286465,1.07525174495845,"Control_1",NA
"426","Control_1",1000,"2-6",10867,45640,"5_1",155,1007,0.0142633661544124,0.0220639789658195,0.0181636725601159,0.00989221146398997,0.00183204902254851,1.83615894446212,"Control_1",NA
"427","Control_1",1000,"2-7",96967,47332,"5_1",757,1032,0.00780677962605835,0.0218034310825657,0.014805105354312,0.0147574800885229,0.00833230450417053,1.00322719498881,"Control_1",NA
"428","Control_1",1000,"2-8",71915,167059,"5_1",2352,1106,0.0327052770631996,0.00662041554181457,0.0196628463025071,0.0157231563185295,0.00200674171011516,1.2505661016252,"Control_1",NA
"429","Control_1",1000,"2-9",62964,45040,"5_1",671,1034,0.0106568832983927,0.0229573712255773,0.016807127261985,0.0147778718214671,0.0124228530888284,1.13731716346126,"Control_1",NA
"430","Control_2",10,"2-1",159822,98766,"5_1",1615,533,0.0101049918033813,0.00539659396958467,0.00775079288648297,0.0267915606609019,0.0143275014406485,0.28929979050433,"Control_2",NA
"431","Control_2",10,"2-10",90282,129151,"5_1",909,2090,0.0100684521831594,0.0161826079550294,0.0131255300690944,0.00948699254147094,0.00223766413449905,1.38352908065629,"Control_2",NA
"432","Control_2",10,"2-11",118748,192872,"5_1",1770,1527,0.0149055141981339,0.00791716786262392,0.0114113410303789,0.0195225324406974,0.00479258692262391,0.584521555543192,"Control_2",NA
"433","Control_2",10,"2-12",101366,149606,"5_1",1849,1178,0.0182408302586666,0.0078740157480315,0.0130574230033491,0.012058141494458,0.0019533909081685,1.08287193423218,"Control_2",NA
"434","Control_2",10,"2-13",227791,182348,"5_1",1055,2510,0.00463143846771822,0.0137648891131244,0.00919816379042129,0.0124537623835403,0.00383850929332004,0.738585136534977,"Control_2",NA
"435","Control_2",10,"2-2",103700,130918,"5_1",974,1827,0.00939247830279653,0.0139553002642876,0.011673889283542,0.0121672182788447,0.00456818028175464,0.959454249607703,"Control_2",NA
"436","Control_2",10,"2-3",61808,231093,"5_1",724,3257,0.0117136940201916,0.014093892934879,0.0129037934775353,0.0155341756835203,0.00981066880962254,0.830671272195312,"Control_2",NA
"437","Control_2",10,"2-4",183950,236765,"5_1",2396,2108,0.0130252786083175,0.00890334297721369,0.0109643107927656,0.0237531402966289,0.0133914534474808,0.461594157902635,"Control_2",NA
"438","Control_2",10,"2-5",66878,180053,"5_1",923,1412,0.0138012500373815,0.0078421353712518,0.0108216927043166,0.00971456178328614,0.0047284867286465,1.11396612072974,"Control_2",NA
"439","Control_2",10,"2-6",117441,239819,"5_1",1320,1910,0.011239686310573,0.00796433977291207,0.00960201304174252,0.00989221146398997,0.00183204902254851,0.970663948773857,"Control_2",NA
"440","Control_2",10,"2-7",71196,133948,"5_1",550,1740,0.00772515309848868,0.012990115567235,0.0103576343328619,0.0147574800885229,0.00833230450417053,0.70185656837966,"Control_2",NA
"441","Control_2",10,"2-8",84287,165728,"5_1",1287,3210,0.0152692586045298,0.0193690866962734,0.0173191726504016,0.0157231563185295,0.00200674171011516,1.10150737546196,"Control_2",NA
"442","Control_2",10,"2-9",159763,177020,"5_1",1696,2778,0.0106157245419778,0.0156931420178511,0.0131544332799144,0.0147778718214671,0.0124228530888284,0.890143955695006,"Control_2",NA
"443","Control_2",100,"2-1",74079,59961,"5_1",2434,1939,0.0328568150218011,0.0323376861626724,0.0325972505922367,0.0267915606609019,0.0143275014406485,1.21669845981788,"Control_2",NA
"444","Control_2",100,"2-10",50430,233562,"5_1",1730,11883,0.0343049771961134,0.0508772831196856,0.0425911301578995,0.00948699254147094,0.00223766413449905,4.48942380545983,"Control_2",NA
"445","Control_2",100,"2-11",100553,243336,"5_1",4898,4319,0.0487106302149115,0.0177491205575829,0.0332298753862472,0.0195225324406974,0.00479258692262391,1.70212934654804,"Control_2",NA
"446","Control_2",100,"2-12",120765,199747,"5_1",5535,6402,0.0458328157992796,0.0320505439380817,0.0389416798686806,0.012058141494458,0.0019533909081685,3.22949269475553,"Control_2",NA
"447","Control_2",100,"2-13",157238,109540,"5_1",3592,1403,0.0228443506022717,0.0128081066277159,0.0178262286149938,0.0124537623835403,0.00383850929332004,1.43139302533619,"Control_2",NA
"448","Control_2",100,"2-2",94979,110293,"5_1",2316,4330,0.0243843375904147,0.0392590644918535,0.0318217010411341,0.0121672182788447,0.00456818028175464,2.61536370202736,"Control_2",NA
"449","Control_2",100,"2-3",62198,169031,"5_1",2256,2298,0.0362712627415673,0.0135951393531364,0.0249332010473518,0.0155341756835203,0.00981066880962254,1.60505465853606,"Control_2",NA
"450","Control_2",100,"2-4",171996,296799,"5_1",2253,16884,0.0130991418405079,0.0568869841205664,0.0349930629805372,0.0237531402966289,0.0133914534474808,1.47319733490158,"Control_2",NA
"451","Control_2",100,"2-5",51783,224652,"5_1",2512,6746,0.0485101288067512,0.0300286665598348,0.039269397683293,0.00971456178328614,0.0047284867286465,4.0423231185637,"Control_2",NA
"452","Control_2",100,"2-6",66887,200467,"5_1",1718,7663,0.0256851107091064,0.038225742890351,0.0319554267997287,0.00989221146398997,0.00183204902254851,3.23036228208972,"Control_2",NA
"453","Control_2",100,"2-7",55696,124683,"5_1",626,5708,0.0112395863257685,0.0457800983293633,0.0285098423275659,0.0147574800885229,0.00833230450417053,1.93189095675882,"Control_2",NA
"454","Control_2",100,"2-8",131834,280688,"5_1",3413,7746,0.0258886175038306,0.0275964772273841,0.0267425473656074,0.0157231563185295,0.00200674171011516,1.70083835737813,"Control_2",NA
"455","Control_2",100,"2-9",126945,206705,"5_1",2337,10165,0.0184095474418055,0.0491763624489006,0.0337929549453531,0.0147778718214671,0.0124228530888284,2.28672675968564,"Control_2",NA
"456","Control_2",1000,"2-1",320807,134177,"5_1",36566,9625,0.113981303400487,0.0717336056104996,0.0928574545054932,0.0267915606609019,0.0143275014406485,3.46592181324487,"Control_2",NA
"457","Control_2",1000,"2-10",69678,333044,"5_1",5965,18624,0.0856080828956055,0.0559205390278762,0.0707643109617409,0.00948699254147094,0.00223766413449905,7.45908786714077,"Control_2",NA
"458","Control_2",1000,"2-11",165220,356606,"5_1",7920,22130,0.0479360852197071,0.0620572845100755,0.0549966848648913,0.0195225324406974,0.00479258692262391,2.81708764126539,"Control_2",NA
"459","Control_2",1000,"2-12",216074,244446,"5_1",12905,28244,0.0597249090589335,0.115542901090629,0.0876339050747815,0.012058141494458,0.0019533909081685,7.2676129331422,"Control_2",NA
"460","Control_2",1000,"2-13",197068,44726,"5_1",18586,3456,0.0943126230539712,0.0772704914367482,0.0857915572453597,0.0124537623835403,0.00383850929332004,6.88880633845618,"Control_2",NA
"461","Control_2",1000,"2-2",80695,128857,"5_1",607,8902,0.00752215131049012,0.0690843337963789,0.0383032425534345,0.0121672182788447,0.00456818028175464,3.14806898960898,"Control_2",NA
"462","Control_2",1000,"2-3",50948,152784,"5_1",3312,7180,0.0650074585852242,0.0469944496805948,0.0560009541329095,0.0155341756835203,0.00981066880962254,3.60501614464931,"Control_2",NA
"463","Control_2",1000,"2-4",230521,254077,"5_1",17806,19761,0.0772424204302428,0.0777756349453119,0.0775090276877773,0.0237531402966289,0.0133914534474808,3.26310655011697,"Control_2",NA
"464","Control_2",1000,"2-5",120192,309854,"5_1",6459,19895,0.053739017571885,0.0642076590910558,0.0589733383314704,0.00971456178328614,0.0047284867286465,6.07061230831161,"Control_2",NA
"465","Control_2",1000,"2-6",72986,199288,"5_1",11966,13177,0.1639492505412,0.0661203885833568,0.115034819562278,0.00989221146398997,0.00183204902254851,11.6288273841529,"Control_2",NA
"466","Control_2",1000,"2-7",80347,220476,"5_1",6946,33391,0.0864500230251285,0.151449590885176,0.118949806955152,0.0147574800885229,0.00833230450417053,8.06030611199407,"Control_2",NA
"467","Control_2",1000,"2-8",115296,548797,"5_1",12335,43287,0.106985498195948,0.078876160037318,0.0929308291166329,0.0157231563185295,0.00200674171011516,5.91044363065418,"Control_2",NA
"468","Control_2",1000,"2-9",279588,226133,"5_1",20572,18076,0.0735796958381619,0.0799352593385309,0.0767574775883464,0.0147778718214671,0.0124228530888284,5.19408197037172,"Control_2",NA
"469","Control_1",10,"2-1",186968,131823,"35_1",3206,1621,0.0171473193273715,0.0122967919103647,0.0147220556188681,0.025060388265457,0.0100539239888616,0.587463189433535,"Control_1",NA
"470","Control_1",10,"2-10",138491,120780,"35_1",1862,1224,0.0134449169982165,0.0101341281669151,0.0117895225825658,0.0245370690893464,0.0139295960371757,0.480478028554951,"Control_1",NA
"471","Control_1",10,"2-11",79943,210655,"35_1",1229,3341,0.0153734535856798,0.0158600555410505,0.0156167545633652,0.0202180983488908,0.0110956080817113,0.772414610606638,"Control_1",NA
"472","Control_1",10,"2-12",149347,130162,"35_1",2596,868,0.0173823377771231,0.00666861295923541,0.0120254753681792,0.0105721312709094,0.0016926786831644,1.13746935788329,"Control_1",NA
"473","Control_1",10,"2-13",171636,81761,"35_1",1476,957,0.00859959449066629,0.011704847054219,0.0101522207724426,0.0168421895075594,0.00802360501028271,0.60278509322591,"Control_1",NA
"474","Control_1",10,"2-2",128599,128944,"35_1",1626,1338,0.0126439552407095,0.0103765975927534,0.0115102764167315,0.0153611920197101,0.00437754747537214,0.749308803767474,"Control_1",NA
"475","Control_1",10,"2-3",59534,15921,"35_1",768,525,0.0129001914872174,0.0329753156208781,0.0229377535540477,0.0114326987889325,0.00295627930280661,2.00632886228516,"Control_1",NA
"476","Control_1",10,"2-4",135197,175833,"35_1",1646,2041,0.0121748263644903,0.0116076049433269,0.0118912156539086,0.016587012058413,0.00171526380677464,0.716899198724421,"Control_1",NA
"477","Control_1",10,"2-5",118385,60198,"35_1",2046,1001,0.0172825949233433,0.0166284594172564,0.0169555271702999,0.0156645184270829,0.00269576027683364,1.08241611443253,"Control_1",NA
"478","Control_1",10,"2-6",118555,139306,"35_1",2589,1673,0.0218379655012441,0.0120095329705827,0.0169237492359134,0.0221621036179021,0.00395658955944544,0.763634604715178,"Control_1",NA
"479","Control_1",10,"2-7",81597,43881,"35_1",1090,660,0.0133583342524848,0.0150406781978533,0.014199506225169,0.0196135582606364,0.00565323861096522,0.72396380281832,"Control_1",NA
"480","Control_1",10,"2-8",108278,165004,"35_1",2020,1969,0.0186556825948023,0.011933044047417,0.0152943633211097,0.0112928305395367,0.00202927918525607,1.35434276354041,"Control_1",NA
"481","Control_1",10,"2-9",102492,91955,"35_1",1297,1274,0.0126546462162901,0.0138546027948453,0.0132546245055677,0.016493009413528,0.00526413772130691,0.80365106047268,"Control_1",NA
"482","Control_1",100,"2-1",140218,136666,"35_1",4365,2974,0.0311300974197321,0.0217610817613744,0.0264455895905533,0.025060388265457,0.0100539239888616,1.05527453567053,"Control_1",NA
"483","Control_1",100,"2-10",136286,121791,"35_1",3478,2005,0.0255198626417974,0.0164626286014566,0.020991245621627,0.0245370690893464,0.0139295960371757,0.855491156877456,"Control_1",NA
"484","Control_1",100,"2-11",96265,172128,"35_1",2022,1864,0.0210045187762946,0.0108291503997025,0.0159168345879986,0.0202180983488908,0.0110956080817113,0.787256759430683,"Control_1",NA
"485","Control_1",100,"2-12",143997,104307,"35_1",1398,2098,0.00970853559449155,0.0201137028195615,0.0149111192070265,0.0105721312709094,0.0016926786831644,1.41041752366965,"Control_1",NA
"486","Control_1",100,"2-13",175621,74815,"35_1",1954,2822,0.0111262320565308,0.0377197086145826,0.0244229703355567,0.0168421895075594,0.00802360501028271,1.45010661022397,"Control_1",NA
"487","Control_1",100,"2-2",108542,120226,"35_1",2234,1017,0.0205818945661587,0.00845906875384692,0.0145204816600028,0.0153611920197101,0.00437754747537214,0.945270499930696,"Control_1",NA
"488","Control_1",100,"2-3",33112,7105,"35_1",290,148,0.00875815414351293,0.0208304011259676,0.0147942776347403,0.0114326987889325,0.00295627930280661,1.29403196112033,"Control_1",NA
"489","Control_1",100,"2-4",103420,155024,"35_1",2298,1421,0.022220073486753,0.00916632263391475,0.0156931980603339,0.016587012058413,0.00171526380677464,0.946113622216498,"Control_1",NA
"490","Control_1",100,"2-5",147006,34727,"35_1",2353,629,0.0160061494088677,0.0181127076914217,0.0170594285501447,0.0156645184270829,0.00269576027683364,1.08904902691742,"Control_1",NA
"491","Control_1",100,"2-6",81053,158327,"35_1",929,3154,0.0114616362133419,0.0199207968318733,0.0156912165226076,0.0221621036179021,0.00395658955944544,0.708020176836127,"Control_1",NA
"492","Control_1",100,"2-7",105810,57486,"35_1",857,2661,0.00809942349494377,0.0462895313641582,0.027194477429551,0.0196135582606364,0.00565323861096522,1.38651421981544,"Control_1",NA
"493","Control_1",100,"2-8",92256,56230,"35_1",1493,750,0.0161832292750607,0.0133380757602703,0.0147606525176655,0.0112928305395367,0.00202927918525607,1.30708173349346,"Control_1",NA
"494","Control_1",100,"2-9",76765,71794,"35_1",1524,1458,0.0198527974988602,0.0203081037412597,0.0200804506200599,0.016493009413528,0.00526413772130691,1.2175128332607,"Control_1",NA
"495","Control_1",1000,"2-1",178755,128380,"35_1",2283,2161,0.0127716707224973,0.0168328400062315,0.0148022553643644,0.025060388265457,0.0100539239888616,0.590663448928589,"Control_1",NA
"496","Control_1",1000,"2-10",122283,106158,"35_1",2532,1270,0.0207060670739187,0.0119632999868121,0.0163346835303654,0.0245370690893464,0.0139295960371757,0.665714534644958,"Control_1",NA
"497","Control_1",1000,"2-11",83781,203817,"35_1",1742,1664,0.0207923037442857,0.00816418650063537,0.0144782451224605,0.0202180983488908,0.0110956080817113,0.716103209739054,"Control_1",NA
"498","Control_1",1000,"2-12",111263,78281,"35_1",1617,2009,0.0145331332069062,0.0256639542162211,0.0200985437115636,0.0105721312709094,0.0016926786831644,1.90108722607969,"Control_1",NA
"499","Control_1",1000,"2-13",140762,35133,"35_1",1113,579,0.00790696352708828,0.0164802322602681,0.0121935978936782,0.0168421895075594,0.00802360501028271,0.723991253524682,"Control_1",NA
"500","Control_1",1000,"2-2",43,134901,"35_1",0,2073,0,0.0153668245602331,0.00768341228011653,0.0153611920197101,0.00437754747537214,0.500183336700553,"Control_1",NA
"501","Control_1",1000,"2-3",11967,1488,"35_1",132,41,0.0110303334168965,0.0275537634408602,0.0192920484288783,0.0114326987889325,0.00295627930280661,1.68744482689898,"Control_1",NA
"502","Control_1",1000,"2-4",54784,128167,"35_1",1406,1651,0.0256644275700935,0.0128816309970585,0.019273029283576,0.016587012058413,0.00171526380677464,1.16193496548407,"Control_1",NA
"503","Control_1",1000,"2-5",85320,19698,"35_1",907,528,0.0106305672761369,0.0268047517514468,0.0187176595137919,0.0156645184270829,0.00269576027683364,1.19490807208157,"Control_1",NA
"504","Control_1",1000,"2-6",10867,45640,"35_1",510,964,0.0469310757338732,0.0211218229623138,0.0340264493480935,0.0221621036179021,0.00395658955944544,1.53534384347015,"Control_1",NA
"505","Control_1",1000,"2-7",96967,47332,"35_1",1366,2195,0.0140872668021079,0.0463745457618524,0.0302309062819802,0.0196135582606364,0.00565323861096522,1.54132696781758,"Control_1",NA
"506","Control_1",1000,"2-8",71915,167059,"35_1",1082,1543,0.0150455398734617,0.0092362578490234,0.0121408988612426,0.0112928305395367,0.00202927918525607,1.07509794101105,"Control_1",NA
"507","Control_1",1000,"2-9",62964,45040,"35_1",720,1324,0.0114351057747284,0.0293960923623446,0.0204155990685365,0.016493009413528,0.00526413772130691,1.23783346972391,"Control_1",NA
"508","Control_2",10,"2-1",159822,98766,"35_1",2202,978,0.0137778278334647,0.00990219306238989,0.0118400104479273,0.025060388265457,0.0100539239888616,0.472459178306007,"Control_2",NA
"509","Control_2",10,"2-10",90282,129151,"35_1",1039,1991,0.0115083848386168,0.0154160633676859,0.0134622241031513,0.0245370690893464,0.0139295960371757,0.54864841657052,"Control_2",NA
"510","Control_2",10,"2-11",118748,192872,"35_1",1972,1812,0.0166065954795028,0.00939483180554979,0.0130007136425263,0.0202180983488908,0.0110956080817113,0.643023563254136,"Control_2",NA
"511","Control_2",10,"2-12",101366,149606,"35_1",1792,2260,0.0176785115324665,0.0151063460021657,0.0163924287673161,0.0105721312709094,0.0016926786831644,1.55053208735896,"Control_2",NA
"512","Control_2",10,"2-13",227791,182348,"35_1",3895,2135,0.0170990074234715,0.0117083817755062,0.0144036945994888,0.0168421895075594,0.00802360501028271,0.855215089049076,"Control_2",NA
"513","Control_2",10,"2-2",103700,130918,"35_1",1146,1308,0.0110511089681774,0.00999098672451458,0.010521047846346,0.0153611920197101,0.00437754747537214,0.684910899677989,"Control_2",NA
"514","Control_2",10,"2-3",61808,231093,"35_1",1003,3594,0.0162276727931659,0.0155521802910517,0.0158899265421088,0.0114326987889325,0.00295627930280661,1.38986663039625,"Control_2",NA
"515","Control_2",10,"2-4",183950,236765,"35_1",3226,3331,0.0175373742864909,0.0140688023990032,0.0158030883427471,0.016587012058413,0.00171526380677464,0.952738702250574,"Control_2",NA
"516","Control_2",10,"2-5",66878,180053,"35_1",1400,2059,0.0209336403600586,0.0114355217630364,0.0161845810615475,0.0156645184270829,0.00269576027683364,1.03320003975133,"Control_2",NA
"517","Control_2",10,"2-6",117441,239819,"35_1",1709,1872,0.0145519878066433,0.00780588693973372,0.0111789373731885,0.0221621036179021,0.00395658955944544,0.504416799322174,"Control_2",NA
"518","Control_2",10,"2-7",71196,133948,"35_1",686,1424,0.00963537277375133,0.0106309911308866,0.010133181952319,0.0196135582606364,0.00565323861096522,0.51664169334617,"Control_2",NA
"519","Control_2",10,"2-8",84287,165728,"35_1",1212,2212,0.0143794416695339,0.0133471712685847,0.0138633064690593,0.0112928305395367,0.00202927918525607,1.22762016312236,"Control_2",NA
"520","Control_2",10,"2-9",159763,177020,"35_1",2506,1971,0.0156857344942196,0.0111343351033782,0.0134100347987989,0.016493009413528,0.00526413772130691,0.813073858297782,"Control_2",NA
"521","Control_2",100,"2-1",74079,59961,"35_1",807,2002,0.010893775563925,0.0333883691065859,0.0221410723352555,0.025060388265457,0.0100539239888616,0.883508750970731,"Control_2",NA
"522","Control_2",100,"2-10",50430,233562,"35_1",619,2789,0.0122744398175689,0.0119411548111422,0.0121077973143556,0.0245370690893464,0.0139295960371757,0.493449208227261,"Control_2",NA
"523","Control_2",100,"2-11",100553,243336,"35_1",1127,2162,0.0112080196513282,0.00888483413880396,0.0100464268950661,0.0202180983488908,0.0110956080817113,0.496902662243565,"Control_2",NA
"524","Control_2",100,"2-12",120765,199747,"35_1",1955,1103,0.0161884652010102,0.00552198531141894,0.0108552252562146,0.0105721312709094,0.0016926786831644,1.0267773808375,"Control_2",NA
"525","Control_2",100,"2-13",157238,109540,"35_1",1711,798,0.0108815935079307,0.00728501004199379,0.00908330177496222,0.0168421895075594,0.00802360501028271,0.539318345211903,"Control_2",NA
"526","Control_2",100,"2-2",94979,110293,"35_1",743,771,0.00782278187809937,0.00699047083677115,0.00740662635743526,0.0153611920197101,0.00437754747537214,0.48216481819456,"Control_2",NA
"527","Control_2",100,"2-3",62198,169031,"35_1",719,1578,0.011559857230136,0.00933556566546965,0.0104477114478028,0.0114326987889325,0.00295627930280661,0.913844722115556,"Control_2",NA
"528","Control_2",100,"2-4",171996,296799,"35_1",1648,1618,0.00958161817716691,0.00545150084737482,0.00751655951227087,0.016587012058413,0.00171526380677464,0.453159344540201,"Control_2",NA
"529","Control_2",100,"2-5",51783,224652,"35_1",1151,3025,0.0222273719174246,0.0134652707298399,0.0178463213236323,0.0156645184270829,0.00269576027683364,1.13928311340725,"Control_2",NA
"530","Control_2",100,"2-6",66887,200467,"35_1",1498,2212,0.0223959812818634,0.0110342350611323,0.0167151081714978,0.0221621036179021,0.00395658955944544,0.754220287915077,"Control_2",NA
"531","Control_2",100,"2-7",55696,124683,"35_1",1136,1483,0.0203964378052284,0.0118941635988868,0.0161453007020576,0.0196135582606364,0.00565323861096522,0.823170405263001,"Control_2",NA
"532","Control_2",100,"2-8",131834,280688,"35_1",1863,4487,0.0141314076793543,0.0159857208003192,0.0150585642398368,0.0112928305395367,0.00202927918525607,1.33346234029777,"Control_2",NA
"533","Control_2",100,"2-9",126945,206705,"35_1",1139,1595,0.00897238961755091,0.00771631068430856,0.00834435015092973,0.016493009413528,0.00526413772130691,0.505932540369829,"Control_2",NA
"534","Control_2",1000,"2-1",320807,134177,"35_1",3478,1379,0.0108414093208689,0.0102774693129225,0.0105594393168957,0.025060388265457,0.0100539239888616,0.421359765261528,"Control_2",NA
"535","Control_2",1000,"2-10",69678,333044,"35_1",730,3683,0.0104767645454806,0.0110585988638138,0.0107676817046472,0.0245370690893464,0.0139295960371757,0.43883324717549,"Control_2",NA
"536","Control_2",1000,"2-11",165220,356606,"35_1",1733,3972,0.0104890449098172,0.0111383431574343,0.0108136940336257,0.0202180983488908,0.0110956080817113,0.534852182783007,"Control_2",NA
"537","Control_2",1000,"2-12",216074,244446,"35_1",3041,1900,0.0140738820959486,0.00777267781023212,0.0109232799530904,0.0105721312709094,0.0016926786831644,1.03321455940934,"Control_2",NA
"538","Control_2",1000,"2-13",197068,44726,"35_1",1650,891,0.00837274443339355,0.0199212985735366,0.0141470215034651,0.0168421895075594,0.00802360501028271,0.839975200202762,"Control_2",NA
"539","Control_2",1000,"2-2",80695,128857,"35_1",1595,975,0.0197657847450276,0.00756652723561778,0.0136661559903227,0.0153611920197101,0.00437754747537214,0.889654655236876,"Control_2",NA
"540","Control_2",1000,"2-3",50948,152784,"35_1",529,1092,0.0103831357462511,0.0071473452717562,0.00876524050900364,0.0114326987889325,0.00295627930280661,0.766681662031447,"Control_2",NA
"541","Control_2",1000,"2-4",230521,254077,"35_1",4325,1751,0.0187618481613389,0.00689161159805886,0.0128267298796989,0.016587012058413,0.00171526380677464,0.773299605409828,"Control_2",NA
"542","Control_2",1000,"2-5",120192,309854,"35_1",2098,3429,0.017455404685836,0.0110665022881744,0.0142609534870052,0.0156645184270829,0.00269576027683364,0.910398462192684,"Control_2",NA
"543","Control_2",1000,"2-6",72986,199288,"35_1",229,1167,0.00313758803058121,0.00585584681466019,0.0044967174226207,0.0221621036179021,0.00395658955944544,0.202901200181573,"Control_2",NA
"544","Control_2",1000,"2-7",80347,220476,"35_1",985,1455,0.0122593251770446,0.00659935775322484,0.00942934146513471,0.0196135582606364,0.00565323861096522,0.48075628806523,"Control_2",NA
"545","Control_2",1000,"2-8",115296,548797,"35_1",1697,5322,0.0147186372467388,0.00969757487741369,0.0122081060620763,0.0112928305395367,0.00202927918525607,1.08104925681255,"Control_2",NA
"546","Control_2",1000,"2-9",279588,226133,"35_1",1531,2718,0.00547591455999542,0.0120194752645567,0.00874769491227606,0.016493009413528,0.00526413772130691,0.530388038528673,"Control_2",NA
"547","Control_1",10,"2-1",186968,131823,"102_1",5100,3456,0.0272773950622566,0.0262169727589267,0.0267471839105917,0.0233510006591993,0.00402258309871494,1.1454405873632,"Control_1",NA
"548","Control_1",10,"2-10",138491,120780,"102_1",2305,2454,0.016643680816804,0.0203179334326875,0.0184808071247458,0.0268703822757467,0.00636769265432004,0.687776114797839,"Control_1",NA
"549","Control_1",10,"2-11",79943,210655,"102_1",2260,5195,0.0282701424765145,0.0246611758562579,0.0264656591663862,0.0154009392053043,0.00150889950631692,1.71844449313007,"Control_1",NA
"550","Control_1",10,"2-12",149347,130162,"102_1",2967,1944,0.0198664854332528,0.0149352345538636,0.0174008599935582,0.0253693752362257,0.0052165939010261,0.685900217546982,"Control_1",NA
"551","Control_1",10,"2-13",171636,81761,"102_1",5909,2006,0.0344275093803165,0.024534924964225,0.0294812171722707,0.0213098417673089,0.00634726236345642,1.38345547067822,"Control_1",NA
"552","Control_1",10,"2-2",128599,128944,"102_1",2900,2191,0.0225507196790022,0.0169918724407495,0.0197712960598758,0.0259872917589366,0.00721288319737212,0.760806329619816,"Control_1",NA
"553","Control_1",10,"2-3",59534,15921,"102_1",994,363,0.0166963415863204,0.02280007537215,0.0197482084792352,0.0237849184597456,0.00614312253024295,0.830282790864209,"Control_1",NA
"554","Control_1",10,"2-4",135197,175833,"102_1",2813,4725,0.0208066747043204,0.0268720888570405,0.0238393817806804,0.0276549832423269,0.014196718748255,0.862028429805499,"Control_1",NA
"555","Control_1",10,"2-5",118385,60198,"102_1",2253,1058,0.0190311272542974,0.0175753347287285,0.018303230991513,0.0198493828125452,0.0050988738945451,0.922105798672239,"Control_1",NA
"556","Control_1",10,"2-6",118555,139306,"102_1",4959,7349,0.0418286871072498,0.0527543680817768,0.0472915275945133,0.0304863337685006,0.00802804773239467,1.55123695599555,"Control_1",NA
"557","Control_1",10,"2-7",81597,43881,"102_1",2209,1407,0.0270720737282008,0.03206399124906,0.0295680324886304,0.0186851696379314,0.00667317384350558,1.58243318426216,"Control_1",NA
"558","Control_1",10,"2-8",108278,165004,"102_1",2114,3374,0.0195238183195109,0.0204479891396572,0.0199859037295841,0.0237490635549188,0.0143040854671629,0.841544917481375,"Control_1",NA
"559","Control_1",10,"2-9",102492,91955,"102_1",2274,2739,0.0221870975295633,0.029786308520472,0.0259867030250176,0.0208941261513761,0.00586280442074736,1.24373246513141,"Control_1",NA
"560","Control_1",100,"2-1",140218,136666,"102_1",2983,2645,0.0212740161748135,0.0193537529451363,0.0203138845599749,0.0233510006591993,0.00402258309871494,0.869936361890861,"Control_1",NA
"561","Control_1",100,"2-10",136286,121791,"102_1",1681,2428,0.0123343556931746,0.0199357916430607,0.0161350736681177,0.0268703822757467,0.00636769265432004,0.600478009673917,"Control_1",NA
"562","Control_1",100,"2-11",96265,172128,"102_1",2075,3344,0.0215550823248325,0.0194274028629857,0.0204912425939091,0.0154009392053043,0.00150889950631692,1.3305190235964,"Control_1",NA
"563","Control_1",100,"2-12",143997,104307,"102_1",3487,3302,0.0242157822732418,0.0316565522927512,0.0279361672829965,0.0253693752362257,0.0052165939010261,1.10117679378661,"Control_1",NA
"564","Control_1",100,"2-13",175621,74815,"102_1",4400,2373,0.0250539514067224,0.0317182383211923,0.0283860948639574,0.0213098417673089,0.00634726236345642,1.33206502300285,"Control_1",NA
"565","Control_1",100,"2-2",108542,120226,"102_1",1601,2177,0.0147500506716294,0.018107564087635,0.0164288073796322,0.0259872917589366,0.00721288319737212,0.632186205935931,"Control_1",NA
"566","Control_1",100,"2-3",33112,7105,"102_1",675,206,0.0203853587823146,0.0289936664320901,0.0246895126072023,0.0237849184597456,0.00614312253024295,1.0380322576673,"Control_1",NA
"567","Control_1",100,"2-4",103420,155024,"102_1",4261,3156,0.0412009282537227,0.0203581380947466,0.0307795331742347,0.0276549832423269,0.014196718748255,1.11298325168122,"Control_1",NA
"568","Control_1",100,"2-5",147006,34727,"102_1",4150,558,0.0282301402663837,0.0160681890171912,0.0221491646417875,0.0198493828125452,0.0050988738945451,1.11586162909755,"Control_1",NA
