,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291
Dimethyl anthranilate,-0.14221693575382233,-0.03441638499498367,0.0357636995613575,0.10895941406488419,0.04463344067335129,0.12539298832416534,-0.04676079377532005,-0.09998911619186401,0.04814516007900238,-0.05426328256726265,0.061380404978990555,0.058487486094236374,0.02871999517083168,0.011549819260835648,0.031919948756694794,-0.02778421714901924,0.06516748666763306,0.004119109362363815,0.03444159775972366,0.004980156198143959,0.043809570372104645,0.005709983874112368,0.026675492525100708,0.031090419739484787,0.0027652382850646973,-0.014095999300479889,0.09171182662248611,-0.12662643194198608,-0.16232839226722717,0.058104194700717926,-0.0385747030377388,0.17558962106704712,-0.006426254287362099,-0.08876778185367584,-0.20988395810127258,0.08979107439517975,0.053278133273124695,0.010910533368587494,0.05998523160815239,-0.18538883328437805,0.08419550955295563,0.1499234437942505,-0.02860802598297596,-0.07524489611387253,0.13038349151611328,-0.012950528413057327,-0.14172455668449402,0.08909016847610474,0.12855786085128784,0.05379233509302139,0.021560853347182274,0.15848152339458466,0.05288209393620491,0.10504654794931412,-0.06819643825292587,0.2639768421649933,-0.17752884328365326,0.023571893572807312,-0.016654737293720245,-0.012548558413982391,-0.00015156855806708336,-0.003327656537294388,-0.11213310062885284,-0.012539444491267204,-0.004945556633174419,0.07879003882408142,-0.032141536474227905,-0.026807989925146103,-0.020153600722551346,-0.03495628759264946,-0.002126745879650116,-0.16005198657512665,-0.08255348354578018,-0.035258565098047256,0.003572411835193634,0.08616229891777039,-0.1037595272064209,0.1427294760942459,0.056671444326639175,-0.022994225844740868,-0.015478737652301788,-0.04400157183408737,0.08319282531738281,-0.05054495111107826,0.04806097596883774,-0.03418610244989395,0.03640821576118469,-0.02486438676714897,0.038017239421606064,0.07656073570251465,-0.16964182257652283,-0.04829401522874832,-0.036988090723752975,-0.021873943507671356,-0.0581413209438324,-0.1614551842212677,-0.17418089509010315,0.051481496542692184,0.22402092814445496,-0.040432367473840714,0.01250707358121872,0.044485218822956085,-0.050455667078495026,0.05149276554584503,-0.010896088555455208,-0.000774528831243515,-0.009616293013095856,-0.0980653315782547,0.07513724267482758,0.14535577595233917,-0.025758421048521996,-0.14579859375953674,0.13228005170822144,0.05157679319381714,0.08069374412298203,0.0019400864839553833,-0.027981698513031006,0.14403489232063293,-0.020223397761583328,-0.02640601433813572,-0.02393883839249611,-0.033895932137966156,0.005633261986076832,-0.1334792971611023,0.014046918600797653,-0.06081723794341087,-0.04550892114639282,0.06987409293651581,0.0725480243563652,0.2819099426269531,0.06436966359615326,0.1302119791507721,0.0409737303853035,-0.004812059924006462,-0.043109454214572906,0.011582768522202969,0.008306539617478848,-0.06545083224773407,0.005202865228056908,-0.06453236937522888,-0.06928807497024536,-0.05664820224046707,0.14615224301815033,0.12198540568351746,0.10915765166282654,0.11236494779586792,-0.051500000059604645,-0.04728905111551285,-0.09880940616130829,-0.11831372231245041,0.05294140428304672,0.004266703501343727,-0.15277744829654694,-0.04564357176423073,-0.09342789649963379,0.014225933700799942,0.06431297212839127,-0.025975385680794716,-0.05905669555068016,0.05991435423493385,0.11888649314641953,0.048705652356147766,-0.08123749494552612,-0.10019679367542267,-0.1349760890007019,-0.0332622267305851,0.038692861795425415,0.07826506346464157,-0.09570684283971786,-0.08882274478673935,0.021582502871751785,-0.04557669162750244,0.05807219445705414,0.03294726461172104,0.029898881912231445,-0.07960588485002518,-0.025381527841091156,0.045329902321100235,0.03788061812520027,-0.06920959800481796,0.039025917649269104,-0.14472466707229614,-0.07752935588359833,-0.10228468477725983,0.023719757795333862,-0.0895773246884346,0.06939651072025299,-0.06423059105873108,-0.030573740601539612,0.06849812716245651,-0.2818554639816284,-0.045276377350091934,0.11413697898387909,0.039738260209560394,-0.04210888221859932,-0.051386114209890366,-0.10132928192615509,-0.09590279310941696,-0.026386169716715813,-0.14321543276309967,0.19212546944618225,-0.03963707387447357,-0.0794387087225914,0.11542752385139465,0.02685675583779812,-0.059595342725515366,0.0058908239006996155,-0.02720905840396881,-0.06769663095474243,-0.00047015585005283356,-0.1153017207980156,0.03209643065929413,-0.006069906055927277,0.09382624924182892,0.007182829547673464,-0.00029257312417030334,-0.12710779905319214,0.09915632754564285,0.0510481521487236,-0.03655232489109039,0.0355042926967144,0.0694318637251854,-0.026773959398269653,0.019284432753920555,0.029602939262986183,0.02963864803314209,-0.20099784433841705,0.08479441702365875,-0.029543926939368248,-0.016595518216490746,-0.08195892721414566,0.007256379351019859,-0.07944663614034653,0.008325740694999695,-0.02953260764479637,0.01668172888457775,0.10767128318548203,0.11632411181926727,0.021159134805202484,0.013586768880486488,0.16178034245967865,0.17572718858718872,0.09100433439016342,-0.21117044985294342,-0.028491156175732613,-0.022782843559980392,0.12106674164533615,0.09257867187261581,-0.15516409277915955,-0.07285331189632416,-0.06506076455116272,0.06202113628387451,0.006619179621338844,-0.026299428194761276,0.09146574139595032,-0.13106898963451385,0.023440618067979813,-0.06540019065141678,0.035293374210596085,-0.015598912723362446,-0.05143677070736885,0.061547186225652695,-0.05267830938100815,0.1849256157875061,0.0565456859767437,-0.09958409518003464,0.16983766853809357,-0.012786507606506348,0.04736778885126114,-0.1653512567281723,-0.05970750004053116,-0.02143659070134163,0.059965986758470535,-0.08520802855491638,-0.09478574991226196,-0.07361546903848648,-0.01077103242278099,-0.06460892409086227,-0.08885263651609421,0.0505320280790329,-0.010121991857886314,-0.1267370879650116,-0.028918873518705368,-0.04245837777853012,-0.025829626247286797,0.14999297261238098,-0.029960978776216507,0.01032966747879982,0.026713095605373383,-0.028566081076860428,0.1372753530740738,-0.11567389219999313
2-Bromooctanoic acid,0.02630336582660675,0.006595388054847717,0.015207621268928051,0.07174903154373169,-0.02717374823987484,0.12760969996452332,0.028926506638526917,-0.1507938802242279,0.05142756178975105,0.015876466408371925,-0.005443518981337547,0.054212603718042374,0.05017589405179024,-0.024433724582195282,0.023472081869840622,-0.06688500195741653,0.08812236040830612,-0.05617498233914375,0.0754319578409195,0.045633465051651,0.007958866655826569,-0.047799162566661835,0.07366149872541428,0.05054604262113571,-0.05542391911149025,0.06232333928346634,-0.0029404405504465103,-0.15764911472797394,-0.12554246187210083,0.035522423684597015,0.030083412304520607,0.07618523389101028,-0.08628088980913162,-0.17971892654895782,-0.10017302632331848,0.08067601919174194,0.08024843037128448,0.04306872934103012,0.13718928396701813,-0.06887437403202057,-0.08275261521339417,0.07169735431671143,-0.05612725391983986,0.04050745442509651,0.010359191335737705,-0.13325008749961853,0.06766550242900848,0.09932541847229004,0.24143055081367493,0.11215966939926147,0.06773624569177628,0.21516776084899902,0.07115067541599274,0.08904292434453964,-0.0959780141711235,0.015258058905601501,-0.13213422894477844,-0.08491954207420349,-0.03149668872356415,-0.011552050709724426,-0.09602930396795273,-0.06934766471385956,-0.1444007158279419,0.0023383721709251404,0.023305125534534454,0.019095629453659058,-0.051098912954330444,0.05161662399768829,-0.1017867922782898,-0.09584948420524597,-0.10554239898920059,-0.11782112717628479,0.2127303034067154,-0.020593825727701187,0.06263222545385361,0.07963524013757706,0.06675893068313599,0.1660778820514679,0.04972265288233757,-0.0063963402062654495,-0.0003287121653556824,0.11456216126680374,0.11662657558917999,0.04606449604034424,0.03753834217786789,-0.06746901571750641,0.10972828418016434,0.0530257374048233,0.02314739301800728,0.005130713805556297,-0.055459875613451004,0.07569486647844315,-0.0019472204148769379,0.03132259473204613,0.04697069525718689,-0.06387069076299667,-0.13353846967220306,0.095340795814991,0.11946127563714981,0.052100617438554764,0.04638759791851044,0.03863345831632614,0.043630778789520264,0.04967484623193741,0.01775318756699562,0.01660643145442009,0.028971198946237564,-0.038659367710351944,0.06659722328186035,0.06312569975852966,0.01567424088716507,-0.07251045852899551,0.05257726460695267,0.10686160624027252,-0.19556859135627747,0.13730202615261078,0.005881637334823608,-0.07209122180938721,0.018788203597068787,0.0717342346906662,-0.06880910694599152,-0.037948958575725555,0.03890637308359146,-0.024957209825515747,0.024638518691062927,-0.07864722609519958,-0.0328105092048645,-0.03373228758573532,0.04827525094151497,0.21538414061069489,0.00917503610253334,0.1210404708981514,-0.12094002962112427,-0.11679771542549133,-0.06893281638622284,-0.07343937456607819,-0.07272481918334961,-0.0950406938791275,-0.18224957585334778,-0.06927452981472015,-0.033751584589481354,0.04291025549173355,0.15842866897583008,0.10032913088798523,0.06013942137360573,0.04871349781751633,-0.09512964636087418,-0.058652326464653015,-0.14492252469062805,0.052607402205467224,-0.02176709473133087,0.11286918818950653,-0.13820093870162964,-0.054581087082624435,-0.07657027244567871,-0.03924217075109482,0.07390741258859634,-0.06072292476892471,-0.05259396508336067,0.006731312721967697,-0.029238954186439514,-0.09511099755764008,0.0043562427163124084,-0.10859916359186172,-0.110467828810215,-0.039965979754924774,-0.08228804916143417,0.1940385401248932,-0.09849997609853745,0.06603976339101791,0.02352008782327175,0.07352492213249207,0.08220449090003967,0.04372987896203995,0.014404296875,-0.011338617652654648,0.02122003585100174,0.06810730695724487,0.0386267825961113,0.07733532786369324,0.006718408316373825,-0.08769240230321884,-0.08679259568452835,-0.017133550718426704,0.039239078760147095,-0.22036445140838623,0.06301836669445038,0.020850520581007004,-0.02497011609375477,0.06433171778917313,-0.069366455078125,0.06985723972320557,0.016024138778448105,-0.06180118769407272,-0.09819284081459045,-0.012566466815769672,-0.06355182081460953,-0.00017901137471199036,-0.034109488129615784,-0.2204226851463318,0.055693842470645905,0.07987001538276672,-0.16553586721420288,0.2209004908800125,-0.023626958951354027,-0.14132611453533173,0.07280360162258148,-0.16121533513069153,-0.08282015472650528,0.026110460981726646,-0.0514623299241066,0.08985589444637299,-0.11173620820045471,-0.017867285758256912,0.09033022820949554,-0.021413732320070267,-0.08317074924707413,-0.047442782670259476,-0.022142402827739716,-0.03158293291926384,0.11433112621307373,0.07625339180231094,0.04653239622712135,-0.05304424837231636,-0.03165002167224884,0.04270835220813751,-0.07416301965713501,-0.06223224848508835,-0.034014392644166946,-0.0377841480076313,-0.003286230843514204,-0.010630717501044273,-0.0431143194437027,-0.03506346791982651,-0.09264299273490906,0.13107715547084808,-0.14106284081935883,-0.012833032757043839,0.008465170860290527,-0.07547684013843536,0.0625397264957428,0.004135284572839737,0.06965859234333038,-0.088949054479599,-0.006555277854204178,0.07143382728099823,0.21049341559410095,0.12454041093587875,-0.0655362457036972,0.06618288159370422,0.07592721283435822,-0.0199227724224329,-0.013693353161215782,0.09480124711990356,-0.00517842173576355,-0.06322649866342545,0.04087855666875839,-0.07125028222799301,-0.1979682743549347,-0.06706173717975616,0.06030641496181488,0.03635914996266365,-0.06558340042829514,-0.047897547483444214,-0.02548110857605934,-0.10072054713964462,0.013834706507623196,0.11165665835142136,0.05471063405275345,-0.07993385195732117,0.013856175355613232,0.05395532771945,0.05403098836541176,-0.0703432485461235,-0.0859030932188034,-0.08498484641313553,-0.01362789049744606,-0.1908140331506729,-0.08073008805513382,-0.10216803103685379,0.021901320666074753,-0.14498209953308105,-0.03249145299196243,0.10753358155488968,-0.060155950486660004,0.0076451376080513,0.030471615493297577,-0.0006468226201832294,0.02420610934495926,-0.0074092429131269455,0.14657947421073914,-0.022104468196630478
Decanal,-0.10047157853841782,0.0443296916782856,-0.08760788291692734,0.0904567763209343,0.0059934984892606735,0.06759528070688248,-0.03205518797039986,-0.18426775932312012,0.06951652467250824,0.08470475673675537,0.04096328839659691,0.046888504177331924,0.05398019775748253,0.0352977029979229,0.0326228067278862,-0.05288900434970856,0.1371493935585022,-0.08307823538780212,0.08270213752985,0.07247272878885269,-0.011303985491394997,-0.09963376820087433,0.10588192939758301,-0.003818463534116745,-0.05128945782780647,0.039251334965229034,0.13209334015846252,-0.10819225013256073,-0.14549213647842407,-0.013105131685733795,0.06946922838687897,0.0970078781247139,-0.006479969248175621,-0.24023713171482086,-0.08393463492393494,0.10346615314483643,0.10606811195611954,0.0850258395075798,0.1221378967165947,-0.15096016228199005,-0.10465070605278015,0.04095522314310074,-0.1188495010137558,0.06446795165538788,0.07358455657958984,-0.14370226860046387,0.021929722279310226,0.11056792736053467,0.11627791076898575,0.002543281763792038,-0.04964447766542435,0.21932712197303772,0.15245990455150604,0.204119473695755,-0.005310220643877983,0.10835351049900055,-0.030596686527132988,-0.05777885019779205,0.015004284679889679,0.0679817721247673,0.03159449249505997,0.02022843062877655,0.03891521692276001,0.09735558927059174,-0.06439554691314697,0.008788149803876877,-0.013145778328180313,0.07621642202138901,0.09372882544994354,-0.09359792619943619,-0.11833453178405762,-0.2746529281139374,0.12902186810970306,0.05950939655303955,0.03593677282333374,0.12737314403057098,0.13040971755981445,0.1883808672428131,0.04519236087799072,-0.02466307021677494,0.1075691431760788,0.14640453457832336,0.024914778769016266,0.0015858002007007599,0.007403329014778137,-0.009560580365359783,0.19260455667972565,0.14969022572040558,0.11553508043289185,0.1367104947566986,-0.1156228631734848,0.1770586520433426,0.054296012967824936,0.08164063841104507,-0.03939719498157501,-0.08510470390319824,0.005856894887983799,0.018232904374599457,0.1187271773815155,0.012716746889054775,0.17612484097480774,0.04955201596021652,0.042721863836050034,0.023255307227373123,0.13099275529384613,0.02019112929701805,0.05585358291864395,-0.0748520940542221,0.054466187953948975,0.19144169986248016,-0.03801312297582626,-0.0647193044424057,0.055586643517017365,0.0606875978410244,-0.20646506547927856,0.14505964517593384,0.016276463866233826,-0.038127027451992035,0.13257017731666565,0.016718095168471336,-0.1391620635986328,-0.08136368542909622,0.02063325047492981,0.021968871355056763,0.11417639255523682,-0.1577993780374527,0.054597578942775726,0.008888324722647667,0.04994972422719002,0.23570139706134796,0.06521708518266678,-0.018602006137371063,-0.09231813251972198,-0.0320071242749691,-0.11189212650060654,-0.05452536419034004,-0.050494976341724396,-0.05705973505973816,-0.19398558139801025,-0.01823887974023819,-0.05280965566635132,0.1695164293050766,0.07598523795604706,0.05261790752410889,-0.056718118488788605,0.19052556157112122,-0.1970977485179901,0.009714379906654358,-0.11711052060127258,0.10228019952774048,0.012246467173099518,-0.039070796221494675,-0.06197384372353554,-0.059123363345861435,-0.12544183433055878,-0.03273218497633934,0.0005666762590408325,-0.07555872201919556,-0.05521083250641823,0.0491730161011219,-0.044590502977371216,0.004593563266098499,-0.0811249315738678,-0.07699768245220184,-0.021456971764564514,0.05088409036397934,0.044439688324928284,0.21151654422283173,-0.06714033335447311,0.05126084014773369,0.10284005850553513,-0.012415953911840916,0.029417624697089195,0.0325833261013031,0.17403383553028107,0.025583524256944656,0.06707409024238586,0.11746448278427124,0.12031867355108261,-0.009888803586363792,-0.07633562386035919,-0.04484577476978302,-0.03173162043094635,-0.07085568457841873,0.04315735399723053,-0.09048589318990707,0.019799035042524338,0.10785354673862457,0.03861931711435318,0.10594450682401657,0.027157986536622047,0.04140521585941315,0.14612212777137756,-0.1122063472867012,-0.028569672256708145,-0.03660743311047554,-0.017384547740221024,-0.08830715715885162,-0.07174087315797806,-0.20629926025867462,0.010819289833307266,0.025072723627090454,-0.19494859874248505,0.1444028913974762,-0.049005646258592606,-0.11546935141086578,0.026458434760570526,-0.1477610468864441,-0.06232895702123642,-0.016660641878843307,0.01733057014644146,0.12211863696575165,-0.1378726065158844,-0.035092923790216446,0.11619125306606293,-0.07621003687381744,-0.026470914483070374,0.009872921742498875,0.11175315827131271,-0.13254231214523315,0.03638099133968353,-0.043418802320957184,-0.060894764959812164,-0.12454752624034882,0.014351662248373032,0.1070680171251297,-0.08823332190513611,-0.07296238839626312,-0.13695451617240906,-0.0026717321015894413,0.02304740436375141,-0.053549014031887054,-0.12143199145793915,-0.07540981471538544,-0.08071490377187729,0.07190985977649689,-0.024811118841171265,-0.02295481599867344,0.01849108189344406,0.014679616317152977,0.11141535639762878,0.023563656955957413,0.0032988227903842926,-0.0852968692779541,-0.017719415947794914,0.07376474142074585,0.1930137574672699,0.1286413073539734,-0.02618878148496151,0.2405012995004654,0.06758128106594086,-0.09463218599557877,0.08746447414159775,-0.029760297387838364,-0.05356872081756592,-0.12203533947467804,0.007573515176773071,-0.047796934843063354,-0.1849638670682907,0.019409004598855972,0.10160849988460541,0.09763934463262558,-0.10993390530347824,-0.017306076362729073,0.07731816172599792,-0.0872575119137764,0.014761830680072308,-0.10061335563659668,0.06257063895463943,0.060901425778865814,-0.026645353063941002,0.06973307579755783,-0.028272558003664017,-0.009609829634428024,-0.1327805072069168,-0.06486224383115768,-0.07463519275188446,-0.09528347849845886,0.07329996675252914,-0.025906113907694817,-0.00316782109439373,-0.08957482129335403,-0.10802553594112396,0.11741284281015396,-0.047790393233299255,0.09178081899881363,0.03271498531103134,0.11358912289142609,0.021604761481285095,-0.0006373301148414612,0.18484942615032196,-0.03259754553437233
octanedioic acid (suberic acid),0.02784259058535099,-0.00817277655005455,-0.13596750795841217,0.03254058212041855,0.05094309151172638,0.09939621388912201,-0.10211879014968872,-0.020993907004594803,0.04040492698550224,0.050273653119802475,0.0155557282269001,0.03393525257706642,0.018672693520784378,-0.032196614891290665,-0.03204042464494705,-0.18188874423503876,-0.062365323305130005,-0.07813933491706848,0.10609070211648941,0.1408720463514328,-0.005993032827973366,-0.1483951359987259,-0.02886667102575302,-0.12528935074806213,-0.03512745723128319,0.0700494796037674,-0.01598251797258854,-0.06806089729070663,-0.09079527109861374,0.04044460505247116,0.029275251552462578,0.1298750936985016,-0.01889892853796482,-0.13028499484062195,-0.021389510482549667,0.09521633386611938,0.05197238177061081,0.11795538663864136,0.1665964275598526,-0.024924423545598984,0.03460652381181717,0.1059785857796669,-0.18415743112564087,0.04787201061844826,-0.017676973715424538,-0.10879481583833694,0.024580221623182297,0.10295489430427551,0.1949804127216339,0.04680575430393219,0.027908554300665855,0.11268974840641022,0.11695948988199234,-0.0035613924264907837,-0.07987046241760254,0.07911843061447144,-0.1004786416888237,-0.12466125935316086,0.039014898240566254,0.06545646488666534,0.1850362867116928,-0.14415016770362854,-0.12740293145179749,0.02764463983476162,-0.0025017810985445976,0.009268142282962799,-0.07239967584609985,-0.0011580996215343475,-0.05569777637720108,-0.0008856821805238724,0.043955765664577484,-0.11487586796283722,-0.016629531979560852,0.03263326734304428,0.013938769698143005,0.12692558765411377,-0.03513211011886597,0.1510210931301117,0.1284617781639099,-0.06552812457084656,0.009809829294681549,-0.0194743350148201,0.03808547556400299,-0.012381311506032944,3.540888428688049e-05,0.05076982080936432,0.011494433507323265,-0.10577921569347382,0.008609581738710403,-0.09702035784721375,-0.067914679646492,0.031973835080862045,0.0031412355601787567,0.05685478821396828,0.03288986161351204,-0.04512052983045578,-0.16205641627311707,-0.048834189772605896,0.0976899042725563,0.07319189608097076,-0.13802434504032135,0.09483630210161209,0.0221482552587986,-0.032050393521785736,0.09767447412014008,-0.02759048342704773,0.005790386348962784,-0.024140123277902603,-0.0021619945764541626,0.00041757686994969845,0.029300663620233536,-0.13889066874980927,0.13673090934753418,-0.028574246913194656,-0.08340650796890259,-0.02247196063399315,-0.1789323389530182,0.049634162336587906,0.01770557463169098,-0.057301685214042664,0.07026273757219315,-0.01609564572572708,0.021644292399287224,-0.23786386847496033,-0.008568903431296349,0.03894218057394028,-0.04060603678226471,-0.05364736169576645,0.029219383373856544,0.24153052270412445,0.06161871924996376,0.0867103859782219,-0.010631737299263477,-0.008565055206418037,0.02352914772927761,-0.05774249508976936,-0.049765244126319885,-0.0985456183552742,-0.06793097406625748,0.01301257312297821,-0.015565693378448486,0.09303458034992218,0.13995008170604706,-0.0022905804216861725,0.02860042080283165,0.06182891130447388,-0.021476320922374725,-0.14689457416534424,-0.15785492956638336,0.09928648918867111,0.06012140214443207,-0.04919501766562462,-0.04105641320347786,0.01039142720401287,-0.009469831362366676,-0.02992011234164238,0.11090335994958878,0.04293544590473175,-0.03536586835980415,0.02712750807404518,0.09628673642873764,-0.07148265838623047,-0.14184416830539703,-0.11887089908123016,-0.13859879970550537,0.008492456749081612,0.058238498866558075,0.04554536193609238,-0.03404238075017929,0.0893179327249527,-0.06306512653827667,-0.03654421865940094,0.052741147577762604,0.10561639070510864,0.1532546430826187,0.04512149095535278,-0.04312063008546829,0.06632599234580994,0.08961264044046402,0.14533790946006775,0.06583628058433533,-0.15541720390319824,-0.23650583624839783,-0.07490266114473343,0.05573831498622894,-0.04863476753234863,0.05353715643286705,-0.05777746066451073,0.01694614440202713,0.004669196903705597,-0.13037192821502686,0.015087038278579712,0.11676064133644104,0.01954227313399315,-0.18133659660816193,0.06600118428468704,-0.11942427605390549,0.017550840973854065,-0.023568226024508476,-0.19498223066329956,0.03155136480927467,-0.04963342100381851,-0.23001429438591003,0.229218527674675,-0.04304535314440727,-0.13219518959522247,0.055801816284656525,-0.0015853606164455414,-0.036973968148231506,-0.07163522392511368,-0.059650614857673645,0.13500095903873444,-0.08861250430345535,0.06575420498847961,0.022720009088516235,0.045184727758169174,-0.09121782332658768,0.14526501297950745,-0.03871450200676918,-0.062099188566207886,0.13840579986572266,0.0972401574254036,-0.035162877291440964,-0.018558956682682037,-0.14796774089336395,0.0848846584558487,-0.13286593556404114,0.012908609583973885,-0.09910642355680466,0.08742790669202805,0.0784149095416069,0.03258905187249184,-0.08173348009586334,0.09568314254283905,-0.02311050146818161,0.015319012105464935,0.031242668628692627,0.050465721637010574,-0.0105629563331604,-0.03629892319440842,0.09268869459629059,0.032658640295267105,0.1243615597486496,-0.10010018199682236,-0.015657443553209305,0.1825643926858902,0.13709163665771484,0.09193965792655945,-0.05720159411430359,-0.13994576036930084,0.11755385249853134,0.0009353253990411758,0.05119174346327782,0.025068555027246475,0.01594611443579197,-0.04283982515335083,-0.08450256288051605,-0.043243713676929474,-0.030064698308706284,0.08358165621757507,0.06594985723495483,0.03408578038215637,-0.004210222512483597,0.0050357673317193985,-0.03780835494399071,-0.1243767961859703,-0.02762249857187271,0.07179851830005646,-0.002303965389728546,-0.06925524771213531,-0.03991236537694931,0.06726931780576706,0.09180006384849548,-0.11078126728534698,-0.058611247688531876,-0.09848948568105698,-0.006587207317352295,-0.03813529014587402,-0.1111542358994484,0.056529756635427475,0.05779596045613289,-0.12471958249807358,-0.024127759039402008,-0.09491879492998123,-0.006378428544849157,0.10464844852685928,-0.013923846185207367,0.03770214691758156,-0.05061161518096924,0.04795327037572861,0.10005892813205719,0.004980472847819328
